hhId,lon,lat,income,pId,age,gender,isEmployed
239318,18.676768,-33.822541,614400,833550,6,m,false
239318,18.676768,-33.822541,614400,833551,4,f,false
239318,18.676768,-33.822541,614400,833552,1,m,false
239325,18.680909,-33.820340,307200,833568,72,f,false
239325,18.680909,-33.820340,307200,833569,40,f,true
239325,18.680909,-33.820340,307200,833570,37,f,true
239330,18.677341,-33.821670,19200,833582,28,m,true
239332,18.676942,-33.822230,614400,833585,28,m,true
239332,18.676942,-33.822230,614400,833586,28,f,false
239332,18.676942,-33.822230,614400,833587,1,f,false
239337,18.678181,-33.820819,614400,833593,38,m,true
239337,18.678181,-33.820819,614400,833594,37,f,true
239337,18.678181,-33.820819,614400,833595,2,m,false
239349,18.681205,-33.821139,153600,833626,52,f,true
239352,18.681566,-33.821913,614400,833633,31,m,true
239352,18.681566,-33.821913,614400,833634,30,f,true
239352,18.681566,-33.821913,614400,833635,2,f,false
239379,18.677260,-33.820926,0,833709,18,f,false
239389,18.680194,-33.822325,153600,833740,35,f,true
239389,18.680194,-33.822325,153600,833741,16,m,false
239392,18.679500,-33.821805,307200,833751,67,m,false
239392,18.679500,-33.821805,307200,833752,64,f,false
239402,18.677239,-33.823059,1228800,833778,39,m,true
239402,18.677239,-33.823059,1228800,833779,41,f,true
239402,18.677239,-33.823059,1228800,833780,9,m,false
239402,18.677239,-33.823059,1228800,833781,8,f,false
239402,18.677239,-33.823059,1228800,833782,5,m,false
239402,18.677239,-33.823059,1228800,833783,4,m,false
239417,18.677642,-33.821476,614400,833815,37,f,true
239417,18.677642,-33.821476,614400,833816,49,m,true
239417,18.677642,-33.821476,614400,833817,6,f,false
239417,18.677642,-33.821476,614400,833818,18,m,false
239417,18.677642,-33.821476,614400,833819,51,f,false
239418,18.678210,-33.821623,153600,833820,70,f,false
239422,18.677185,-33.820699,614400,833829,38,m,true
239437,18.680364,-33.821125,153600,833873,28,m,true
239437,18.680364,-33.821125,153600,833874,25,f,false
239437,18.680364,-33.821125,153600,833875,1,m,false
239437,18.680364,-33.821125,153600,833876,78,f,false
239442,18.679431,-33.820859,614400,833883,47,m,true
239442,18.679431,-33.820859,614400,833884,46,f,true
239442,18.679431,-33.820859,614400,833885,17,f,false
239442,18.679431,-33.820859,614400,833886,22,f,false
239448,18.681603,-33.822920,76800,833901,36,m,true
239448,18.681603,-33.822920,76800,833902,27,f,false
239450,18.681261,-33.821955,153600,833907,22,f,true
239450,18.681261,-33.821955,153600,833908,21,f,false
239454,18.681244,-33.821095,307200,833916,58,f,true
239454,18.681244,-33.821095,307200,833917,60,m,true
239468,18.681438,-33.822949,614400,833966,51,f,true
239468,18.681438,-33.822949,614400,833967,20,m,false
239473,18.680070,-33.821075,614400,833978,44,f,true
239473,18.680070,-33.821075,614400,833979,39,f,true
239475,18.678958,-33.821818,76800,833982,21,m,false
239475,18.678958,-33.821818,76800,833983,33,f,true
239478,18.679364,-33.822306,307200,833991,68,m,false
239478,18.679364,-33.822306,307200,833992,60,f,false
239478,18.679364,-33.822306,307200,833993,35,f,true
239480,18.678063,-33.822519,1228800,833998,49,f,true
239480,18.678063,-33.822519,1228800,833999,49,m,true
239480,18.678063,-33.822519,1228800,834000,24,f,true
239480,18.678063,-33.822519,1228800,834001,22,m,true
239480,18.678063,-33.822519,1228800,834002,11,f,false
239483,18.677844,-33.820804,307200,834006,74,m,false
239483,18.677844,-33.820804,307200,834007,61,f,true
239494,18.679343,-33.819806,153600,834031,37,f,true
239494,18.679343,-33.819806,153600,834032,5,f,false
239494,18.679343,-33.819806,153600,834033,1,f,false
239496,18.677401,-33.820785,0,834035,28,m,true
239496,18.677401,-33.820785,0,834036,27,f,true
239497,18.677081,-33.823664,1228800,834037,55,m,true
239497,18.677081,-33.823664,1228800,834038,52,f,true
239497,18.677081,-33.823664,1228800,834039,21,m,false
239497,18.677081,-33.823664,1228800,834040,16,m,false
239497,18.677081,-33.823664,1228800,834041,59,f,true
239511,18.680452,-33.821347,614400,834075,66,f,false
239511,18.680452,-33.821347,614400,834076,67,m,false
239514,18.679574,-33.823434,1228800,834083,41,f,true
239514,18.679574,-33.823434,1228800,834084,50,m,true
239514,18.679574,-33.823434,1228800,834085,14,m,false
239514,18.679574,-33.823434,1228800,834086,11,m,false
239521,18.678572,-33.823351,307200,834101,37,f,true
239524,18.678675,-33.820510,1228800,834106,58,m,false
239524,18.678675,-33.820510,1228800,834107,52,f,true
239525,18.680129,-33.823307,614400,834108,60,f,false
239525,18.680129,-33.823307,614400,834109,62,m,true
239528,18.677504,-33.823170,0,834113,59,m,false
239529,18.678493,-33.822316,38400,834114,26,f,true
239531,18.677827,-33.823871,153600,834118,47,m,true
239531,18.677827,-33.823871,153600,834119,48,f,true
239531,18.677827,-33.823871,153600,834120,21,m,false
239531,18.677827,-33.823871,153600,834121,18,f,false
239537,18.679614,-33.822497,307200,834134,68,m,false
239537,18.679614,-33.822497,307200,834135,58,f,false
239537,18.679614,-33.822497,307200,834136,33,m,true
239545,18.681201,-33.823186,153600,834151,41,m,true
239545,18.681201,-33.823186,153600,834152,39,f,true
239545,18.681201,-33.823186,153600,834153,34,m,true
239557,18.679729,-33.819824,307200,834187,43,f,true
239557,18.679729,-33.819824,307200,834188,41,f,true
239561,18.678781,-33.821961,153600,834197,71,m,false
239561,18.678781,-33.821961,153600,834198,75,f,false
239571,18.678417,-33.820563,0,834222,43,m,true
239571,18.678417,-33.820563,0,834223,43,f,true
239571,18.678417,-33.820563,0,834224,15,m,false
239574,18.680858,-33.820635,153600,834230,41,m,true
239574,18.680858,-33.820635,153600,834231,42,f,true
239574,18.680858,-33.820635,153600,834232,13,f,false
239579,18.677307,-33.821521,153600,834243,68,m,false
239579,18.677307,-33.821521,153600,834244,63,f,false
239581,18.681129,-33.820725,0,834247,26,m,false
239581,18.681129,-33.820725,0,834248,19,m,false
239582,18.678131,-33.822933,614400,834249,60,m,false
239582,18.678131,-33.822933,614400,834250,56,f,false
239582,18.678131,-33.822933,614400,834251,25,m,true
239587,18.679867,-33.822080,1228800,834261,40,m,true
239587,18.679867,-33.822080,1228800,834262,42,f,true
239587,18.679867,-33.822080,1228800,834263,15,m,false
239587,18.679867,-33.822080,1228800,834264,13,f,false
239599,18.678588,-33.822549,153600,834297,34,f,true
239611,18.678752,-33.823698,307200,834330,54,m,true
239611,18.678752,-33.823698,307200,834331,46,f,true
239611,18.678752,-33.823698,307200,834332,20,m,true
239611,18.678752,-33.823698,307200,834333,15,m,false
239615,18.681166,-33.822965,1228800,834343,58,m,true
239615,18.681166,-33.822965,1228800,834344,52,f,false
239617,18.681718,-33.823290,153600,834347,34,m,false
239617,18.681718,-33.823290,153600,834348,34,f,true
239617,18.681718,-33.823290,153600,834349,7,f,false
239617,18.681718,-33.823290,153600,834350,3,f,false
239623,18.678198,-33.821089,614400,834364,48,m,true
239623,18.678198,-33.821089,614400,834365,37,f,true
239623,18.678198,-33.821089,614400,834366,7,f,false
239623,18.678198,-33.821089,614400,834367,4,f,false
239623,18.678198,-33.821089,614400,834368,3,m,false
239629,18.680574,-33.823225,153600,834379,60,f,true
239632,18.680635,-33.821819,1228800,834384,50,m,true
239632,18.680635,-33.821819,1228800,834385,50,f,true
239632,18.680635,-33.821819,1228800,834386,22,m,true
239632,18.680635,-33.821819,1228800,834387,19,m,false
239632,18.680635,-33.821819,1228800,834388,14,f,false
239632,18.680635,-33.821819,1228800,834389,21,m,true
239634,18.679460,-33.820243,1228800,834398,35,m,true
239634,18.679460,-33.820243,1228800,834399,33,f,true
239634,18.679460,-33.820243,1228800,834400,5,m,false
239634,18.679460,-33.820243,1228800,834401,3,m,false
239636,18.679918,-33.820745,614400,834406,71,m,false
239636,18.679918,-33.820745,614400,834407,58,f,false
239636,18.679918,-33.820745,614400,834408,31,m,true
239636,18.679918,-33.820745,614400,834409,27,f,true
239645,18.681531,-33.823089,614400,834433,36,m,true
239659,18.678722,-33.820781,153600,834460,54,f,true
239659,18.678722,-33.820781,153600,834461,21,m,true
239665,18.677619,-33.822564,614400,834474,30,f,true
239665,18.677619,-33.822564,614400,834475,26,m,true
239676,18.678043,-33.820527,614400,834499,80,m,false
239676,18.678043,-33.820527,614400,834500,74,f,false
239677,18.677447,-33.824146,307200,834501,43,m,true
239677,18.677447,-33.824146,307200,834502,16,m,false
239681,18.681361,-33.822252,307200,834513,58,f,true
239681,18.681361,-33.822252,307200,834514,36,f,true
239681,18.681361,-33.822252,307200,834515,2,m,false
239684,18.677294,-33.821150,614400,834525,70,m,false
239684,18.677294,-33.821150,614400,834526,69,f,false
239699,18.677191,-33.821770,307200,834563,37,m,true
239699,18.677191,-33.821770,307200,834564,29,f,true
239703,18.676557,-33.822158,153600,834572,49,m,true
239703,18.676557,-33.822158,153600,834573,47,f,true
239703,18.676557,-33.822158,153600,834574,17,f,false
239717,18.678634,-33.822664,2457600,834613,31,f,false
239717,18.678634,-33.822664,2457600,834614,33,m,true
239717,18.678634,-33.822664,2457600,834615,1,m,false
239718,18.676703,-33.822797,76800,834616,33,f,false
239718,18.676703,-33.822797,76800,834617,27,f,false
239720,18.676911,-33.821318,153600,834624,72,f,false
239728,18.677513,-33.821100,614400,834647,39,f,true
239728,18.677513,-33.821100,614400,834648,39,m,true
239728,18.677513,-33.821100,614400,834649,5,f,false
239728,18.677513,-33.821100,614400,834650,6,f,false
239740,18.679280,-33.823511,614400,834679,33,m,true
239740,18.679280,-33.823511,614400,834680,35,f,true
239740,18.679280,-33.823511,614400,834681,4,m,false
239740,18.679280,-33.823511,614400,834682,2,f,false
239741,18.679416,-33.823187,153600,834683,80,m,false
239741,18.679416,-33.823187,153600,834684,78,f,false
239745,18.678713,-33.822845,307200,834694,40,m,true
239745,18.678713,-33.822845,307200,834695,37,f,true
239745,18.678713,-33.822845,307200,834696,12,f,false
239745,18.678713,-33.822845,307200,834697,7,f,false
239764,18.678648,-33.822568,614400,834739,44,m,true
239764,18.678648,-33.822568,614400,834740,44,f,true
239764,18.678648,-33.822568,614400,834741,14,m,false
239764,18.678648,-33.822568,614400,834742,2,f,false
239776,18.679513,-33.820505,19200,834782,84,f,false
239778,18.680644,-33.821528,2457600,834787,41,m,true
239778,18.680644,-33.821528,2457600,834788,38,f,true
239778,18.680644,-33.821528,2457600,834789,3,m,false
239779,18.677318,-33.822682,614400,834790,58,f,true
239779,18.677318,-33.822682,614400,834791,64,m,true
239779,18.677318,-33.822682,614400,834792,30,m,true
239779,18.677318,-33.822682,614400,834793,27,m,true
239779,18.677318,-33.822682,614400,834794,25,m,true
239780,18.677281,-33.823155,0,834795,29,m,false
239780,18.677281,-33.823155,0,834796,24,f,false
239785,18.679151,-33.823448,307200,834808,44,f,true
239792,18.679892,-33.819908,307200,834823,34,m,true
239792,18.679892,-33.819908,307200,834824,32,f,true
239792,18.679892,-33.819908,307200,834825,7,m,false
239792,18.679892,-33.819908,307200,834826,5,f,false
239800,18.679881,-33.822473,2457600,834851,44,m,true
239800,18.679881,-33.822473,2457600,834852,42,f,false
239800,18.679881,-33.822473,2457600,834853,23,m,false
239800,18.679881,-33.822473,2457600,834854,21,m,false
239805,18.678017,-33.821928,153600,834863,74,m,false
239814,18.678327,-33.822316,153600,834882,52,m,true
239814,18.678327,-33.822316,153600,834883,48,f,true
239814,18.678327,-33.822316,153600,834884,18,f,false
239819,18.681285,-33.819162,153600,834893,69,f,false
239823,18.679330,-33.820442,614400,834899,58,f,true
239823,18.679330,-33.820442,614400,834900,28,f,true
239824,18.680131,-33.820573,614400,834901,52,m,true
239824,18.680131,-33.820573,614400,834902,44,f,true
239824,18.680131,-33.820573,614400,834903,10,m,false
239824,18.680131,-33.820573,614400,834904,8,m,false
239824,18.680131,-33.820573,614400,834905,6,m,false
239832,18.679324,-33.819937,614400,834931,68,m,false
239832,18.679324,-33.819937,614400,834932,61,f,false
239833,18.681528,-33.823029,153600,834933,33,m,true
239833,18.681528,-33.823029,153600,834934,36,f,true
239833,18.681528,-33.823029,153600,834935,8,m,false
239833,18.681528,-33.823029,153600,834936,4,m,false
239835,18.679401,-33.820113,614400,834938,40,m,true
239835,18.679401,-33.820113,614400,834939,38,f,true
239835,18.679401,-33.820113,614400,834940,10,m,false
239835,18.679401,-33.820113,614400,834941,6,m,false
239835,18.679401,-33.820113,614400,834942,0,m,false
239837,18.680304,-33.821523,1228800,834945,57,m,false
239837,18.680304,-33.821523,1228800,834946,46,f,false
239837,18.680304,-33.821523,1228800,834947,20,m,false
239837,18.680304,-33.821523,1228800,834948,17,m,false
239857,18.677551,-33.821457,153600,834992,41,m,true
239857,18.677551,-33.821457,153600,834993,38,f,false
239857,18.677551,-33.821457,153600,834994,12,m,false
242641,18.678394,-33.814365,307200,842451,41,m,true
242641,18.678394,-33.814365,307200,842452,37,f,true
242648,18.678668,-33.813707,38400,842465,75,f,false
242654,18.677952,-33.815065,0,842473,39,f,true
242654,18.677952,-33.815065,0,842474,58,f,false
242656,18.676993,-33.815816,1228800,842477,31,m,true
242656,18.676993,-33.815816,1228800,842478,29,f,true
242658,18.678482,-33.812935,1228800,842481,37,m,true
242658,18.678482,-33.812935,1228800,842482,34,f,true
242666,18.679362,-33.813018,614400,842490,24,m,true
242667,18.675459,-33.815809,38400,842491,79,f,false
242671,18.678896,-33.814895,38400,842497,64,m,false
242671,18.678896,-33.814895,38400,842498,59,f,false
242679,18.679035,-33.813389,307200,842507,39,m,true
242681,18.675221,-33.816354,1228800,842509,50,m,true
242681,18.675221,-33.816354,1228800,842510,48,f,false
242681,18.675221,-33.816354,1228800,842511,12,f,false
242682,18.678031,-33.814747,0,842512,80,f,false
242685,18.677303,-33.814805,0,842516,22,m,false
242686,18.677003,-33.815183,307200,842517,22,f,true
242686,18.677003,-33.815183,307200,842518,24,m,true
242686,18.677003,-33.815183,307200,842519,25,m,true
242687,18.679644,-33.814103,0,842520,27,m,true
242687,18.679644,-33.814103,0,842521,25,f,false
242687,18.679644,-33.814103,0,842522,22,f,false
242689,18.677476,-33.814953,153600,842524,77,m,false
242690,18.679312,-33.814577,38400,842525,52,f,false
242690,18.679312,-33.814577,38400,842526,29,m,true
242694,18.678014,-33.813923,1228800,842534,30,m,true
242694,18.678014,-33.813923,1228800,842535,29,f,true
242696,18.676842,-33.815187,0,842537,83,f,false
242697,18.678105,-33.814261,614400,842538,27,f,true
242699,18.679229,-33.812447,0,842540,68,m,false
242699,18.679229,-33.812447,0,842541,65,f,false
242702,18.676811,-33.814486,307200,842544,45,f,true
242702,18.676811,-33.814486,307200,842545,14,f,false
242702,18.676811,-33.814486,307200,842546,18,f,false
242703,18.676929,-33.815953,0,842547,25,m,false
242705,18.675598,-33.815482,307200,842550,28,m,true
242705,18.675598,-33.815482,307200,842551,26,f,false
242713,18.678762,-33.814860,153600,842573,38,f,true
242714,18.679256,-33.814828,614400,842574,58,m,true
242714,18.679256,-33.814828,614400,842575,57,f,true
242715,18.677079,-33.815211,2457600,842576,65,m,false
242715,18.677079,-33.815211,2457600,842577,62,f,true
242717,18.677516,-33.815051,153600,842582,36,f,true
242717,18.677516,-33.815051,153600,842583,29,f,false
242720,18.679425,-33.812436,0,842586,35,f,false
242725,18.678885,-33.813705,1228800,842594,31,m,true
242725,18.678885,-33.813705,1228800,842595,31,f,true
242725,18.678885,-33.813705,1228800,842596,3,f,false
242725,18.678885,-33.813705,1228800,842597,0,f,false
242727,18.676837,-33.815074,76800,842600,81,f,false
242729,18.678133,-33.814214,0,842603,80,f,false
242734,18.678613,-33.813962,307200,842613,61,f,false
242738,18.677731,-33.813738,76800,842617,77,m,false
242738,18.677731,-33.813738,76800,842618,71,f,false
242740,18.678049,-33.815528,0,842621,52,f,false
242740,18.678049,-33.815528,0,842622,17,m,false
242742,18.677787,-33.815534,153600,842624,33,m,true
242742,18.677787,-33.815534,153600,842625,33,f,true
242745,18.674622,-33.815973,614400,842629,50,m,true
242745,18.674622,-33.815973,614400,842630,56,f,false
242746,18.678858,-33.814450,614400,842631,53,m,true
242746,18.678858,-33.814450,614400,842632,53,f,true
242747,18.675037,-33.815940,19200,842633,32,f,true
242752,18.678076,-33.813731,0,842643,39,f,false
242752,18.678076,-33.813731,0,842644,9,f,false
242752,18.678076,-33.813731,0,842645,6,m,false
242753,18.676896,-33.816023,307200,842646,69,m,false
242753,18.676896,-33.816023,307200,842647,66,f,false
242755,18.679539,-33.812280,614400,842650,38,f,true
242756,18.677812,-33.815341,76800,842651,39,f,true
242760,18.678088,-33.814498,76800,842656,21,m,true
242761,18.676860,-33.814528,1228800,842657,45,m,true
242761,18.676860,-33.814528,1228800,842658,43,f,true
242761,18.676860,-33.814528,1228800,842659,19,m,false
242761,18.676860,-33.814528,1228800,842660,9,m,false
242764,18.678207,-33.813697,1228800,842664,38,m,true
242764,18.678207,-33.813697,1228800,842665,36,f,true
242768,18.679450,-33.813181,307200,842673,48,m,true
242768,18.679450,-33.813181,307200,842674,47,f,true
242768,18.679450,-33.813181,307200,842675,20,f,true
242770,18.679381,-33.812280,153600,842677,74,f,false
242773,18.676803,-33.814949,153600,842683,74,m,false
